Name,Tags
Al Thahira Cafeteria Juice Stall,"['Burgers', 'Cafeteria']"
Alnar Restaurant,"['Lebanese', 'Pizza', 'Sandwiches']"
Amood,"['Arabic', 'Street food', 'Sandwiches']"
Al Yasmeen Flowers,['Flowers']
Little Sailor Express,"['Biryani', 'Snacks']"
Cowboy,"['Street food', 'Sandwiches']"
Q Tea Hub,"['Street food', 'BBQ']"
Gadget Phone Accessories Trading,['Electronics']
Junko Sushi & Japanese Dining,"['Japanese', 'Seafood']"
Deerat Ahalna Grill,"['Seafood', 'Beverages']"
Best Pharmacy,['Pharmacy']
Lily House Cafe,"['Desserts', 'International', 'Pastries']"
Miftah w Finjan,"['Chicken', 'Burgers', 'Grills']"
Tea World,"['Street food', 'Sandwiches']"
Professor Phone,['Electronics']
Mobile Corner,['Accessories ']
Baladana Al Shahban Kitchen,"['Burgers', 'Pasta', 'Steaks']"
Education Above All,['Charity ']
HRRI Cafe,"['Desserts', 'Cafe']"
Tipaza Grill Restaurant,"['Mediterranean', 'Pizza', 'Pasta', 'Fast Food']"
Mado Turkey,"['Turkish', 'International', 'Ice Cream']"
Rugosa Trading,"['Specialty Store', 'Flowers', 'Electronics']"
Classic Specialty Coffee,"['Cafe', 'Desserts']"
Al Nashama Restaurant and Sweets,"['Desserts', 'Arabic Sweets']"
Golden Fish Restaurant,"['Seafood', 'Arabic']"
Ginger Club,"['Thai', 'Sushi', 'Chinese']"
Mr. Burger,"['American', 'Burgers', 'Sandwiches']"
Patisserie Suisse,"['Qatari', 'Chocolate', 'Arabic Sweets']"
Al Hear AlJanoubi Seafood,"['Seafood', 'Qatari']"
Sweet Moments Room For Dessert,"['Cakes', 'Cafe', 'Juices']"
Torte Delizia Coffee Shop,"['Cakes', 'Cafe']"
The Jasmine Restaurant & Lounge,"['Snacks', 'Salad', 'Biryani']"
New Pioniya Flower and Chocolate,['Flowers']
Al zarka Restaurant,"['Indian', 'Curry', 'Biryani']"
Afghan Brothers,"['Qatari', 'Mandi', 'BBQ']"
Doner Istanbul,"['Grills', 'Turkish', 'Shawarma & Doner']"
Lemon Garden Restaurant and Cafe,['Arabic']
Black Tulip Flowers,"['Flowers', 'Specialty Store']"
Another Slider,"['Burgers', 'Fast Food']"
Cafeteria Al Wadi,['International']
Al Meera,"['Supermarket', 'Grocery']"
Hash One Restaurant,"['Asian', 'Biryani', 'Street food']"
Tasty Tea,"['Burgers', 'Fast Food']"
Indian Family Restaurant,"['Street food', 'Sandwiches']"
Al Bairoty,"['Lebanese', 'Breakfast', 'Sandwiches']"
Tash W Rash,"['Pastries', 'Sandwiches', 'Bakery']"
Century Restaurant,"['Indian', 'Healthy', 'Biryani']"
Casa Paco,"['Pizza', 'Spanish', 'Seafood']"
Besiktas Shawarma Restaurant,"['Turkish', 'Shawarma', 'Grills']"
Zaoq & Ziafat Restaurant,"['Pakistani', 'BBQ']"
Soki Fusion Restaurant,"['Sushi', 'Japanese', 'Asian']"
Arabian Establishment For Commerce,"['Speciality Store', 'Stationary', 'Toys']"
Cucina,"['Pizza', 'Seafood', 'Italian']"
Crafter,"['Italian', 'Sandwiches', 'Desserts']"
Panettone Patisserie Boutique,"['Breakfast', 'Cakes', 'Pastries']"
The Coffee Bean & Tea Leaf,"['Coffee', 'Cafe', 'Desserts']"
Royal Palace Restaurant,"['Indian', 'BBQ', 'Chicken']"
Central Bites,"['Sandwiches', 'Fast Food']"
Mr Tandoor Restaurant,"['Pakistani', 'Chinese']"
Tanor Goha,"['Lebanese', 'Pastries', 'Pies']"
Auburn Cafe,"['Coffee', 'Cafe', 'International']"
Tab burger,"['American', 'Burgers', 'Fast Food']"
Monkey Burger,"['Burgers', 'Fast Food']"
Pasha Grills & Kebabs Restaurant,"['Qatari', 'BBQ', 'Grills']"
Mansaf Jordanian House,"['Jordanian', 'BBQ', 'Grills']"
Pate Sucree,"['Desserts', 'Snacks', 'Bakery']"
Chettinad Aryaas,"['Breakfast', 'Indian', 'Curry']"
Junkyard,"['Burgers', 'Pasta', 'American']"
Cheesy Dose Restaurant,"['Breakfast', 'Italian', 'Pizza']"
Education Above All,['Charity ']
Rzeez Gahwah wa sherah,"['Cafe', 'Qatari']"
Flame,"['American', 'Desserts', 'Fast Food']"
Cluck Restaurant,"['American', 'Burgers', 'Sandwiches']"
The Flower Room,['Flowers']
Kailash Parbat Express,['Indian']
Turkey Restaurant,"['Turkish', 'Grills']"
Al Hasel Flowers & Chocolates,['Flowers']
Salatat,"['Salad', 'Healthy']"
Shawarma Afandi,['Shawarma']
Special Samboosa,"['Snacks', 'Arabic']"
Urth Bowl,"['Cafe', 'International', 'Breakfast']"
Baladi Fresh Trading for Vegetables and Fruits,"['Fruits & Vegetables', 'Grocery', 'Specialty Store', 'Supermarket']"
Turkish Yummys,"['Seafood', 'Mandi']"
Wahad Shawarma,"['Arabic', 'Shawarma']"
Eclair Moi,['Desserts']
Mahaseel for Marketing and Agricultural Services,"['Specialty Store', 'Supermarket', 'Grocery']"
Wukair Fresh Poultry,['Poultry']
Ciao,"['Breakfast', 'Italian', 'Arabic']"
Grasp,"['Burgers', 'American', 'Breakfast']"
Hatan First Pharmacy,['Pharmacy']
Healthy Kitchen,"['Healthy', 'Keto', 'Salad', 'Sandwiches', 'Pizza']"
Area Bakery,"['Bakery', 'Cakes', 'Cafe']"
Junko Sushi & Japanese Dining,"['Japanese', 'Seafood']"
Pepsi Cola,['Beverages']
"Deeb Trading Nuts, Dried Fruits & Coffee","['Grocery', 'Convenience Store']"
Hidden Cafe,"['Cafe', 'Coffee']"
Bradma Qatar Spice and Nuts,"['Specialty Store', 'Supermarket', 'Nuts & Dried Fruit', 'Grocery']"
Konafa Habiba Al Dar,"['Desserts', 'Arabic']"
Okashi,"['Arabic Sweets', 'Bahraini', 'Desserts']"
White House Restaurant,"['Curry', 'Indian', 'Fast Food']"
Nosh Cravings Restaurant,"['Vegan', 'Desserts', 'Fast Food']"
Nizami Cafe,"['Juices', 'Burgers', 'Asian']"
Sandwich Box,"['Burgers', 'Fast Food']"
Aljalaa Trading,"['Speciality Store', 'Stationary']"
Q Dine Restaurant,"['Arabic', 'Beverages', 'Grills']"
Cinnabon,"['Desserts', 'Fruits']"
La Pearla Chocolate & Flowers,['Flowers']
Miss Mix Restaurant,"['American', 'Burgers', 'Fast Food']"
XFire Restaurant,"['Noodles', 'Asian', 'Bowls']"
Jaldi Jaldi,"['Fried Chicken', 'Indian', 'Snacks']"
Ras Al Khaima Bakeries,['Arabic']
Taste Of Asia Restaurant,"['Snacks', 'Biryani']"
The Bakers Restaurant,"['Bakery', 'Coffee', 'Pastries']"
Al Matar Amwaj Restaurant,"['Chinese', 'Bowls', 'Dumplings']"
Loming Barako,"['Asian', 'Seafood', 'Chicken']"
ATMA Restaurant,['Arabic']
Karak Gholam,"['Arabic', 'Coffee', 'Sandwiches']"
Al Watan Kitchen,"['Qatari', 'Mandi', 'Grills']"
Sazeli Gourmet,"['Specialty Store', 'Supermarket', 'Nuts & Dried Fruit', 'Grocery']"
Menchie's Frozen Yogurt,"['Frozen Yogurt', 'Ice cream']"
Qasr Aldewaniah Oman Sweets,"['Desserts', 'Omani']"
Al Saraya Turkish Restaurant,"['Fast Food', 'Shawarma', 'Grills']"
White Ocean Pharmacy,['Pharmacy']
Loaded Restaurant,"['American', 'Burgers', 'Sliders']"
The Aviator Lounge,"['International', 'Fast Food', 'Cafe']"
Segafredo Zanetti Espresso,"['Ice cream', 'Desserts', 'Coffee']"
Sandwich Factory,"['International', 'Grills', 'Sandwiches']"
Mission Grill,"['Grills', 'Turkish']"
Tea Cup Restaurant,"['Burgers', 'Cafeteria']"
King Plaza Restaurant,"['Burgers', 'Sandwiches']"
Crowne Plaza West Bay Hotel,"['Arabic', 'International', 'Indian']"
Al Dhahie Trading Center,"['Specialty Store', 'Pharmacy', 'Supermarket', 'Grocery']"
Cafe Noir,"['Beverages', 'Cafe', 'Desserts']"
The Bloom Room Flowers,['Flowers']
TryBros Kitchen,"['Pizza', 'Salad', 'Sandwiches']"
IBN ALBITAR PHARMACY,['Pharmacy']
Drip Cafe,"['Cafe', 'Desserts', 'Cakes']"
Deccan House Restaurant,"['Curry', 'Indian', 'Cafeteria']"
Roseyana Flowers & Chocolates,['Flowers']
Value Zone Icon Electronics,"['Electronics', 'Accessories ']"
Iconic Opticians,"['Speciality Store', 'Optics']"
Bhojan Restaurant,"['Vegetarian', 'Curry', 'Indian']"
Pharmacy & More Groceries,"['Grocery', 'Supermarket']"
Mass Corn,['Snacks']
King Tea,"['Burgers', 'Cafeteria']"
Alkif Kitchens,"['Qatari', 'Mandi', 'Grills']"
Taste Mantra,"['Chinese', 'Arabic', 'Indian']"
Teatro by City Centre Rotana,"['Noodles', 'Thai', 'Bowls']"
Godiva,"['Specialty Store', 'Supermarket', 'Coffee & Tea', 'Grocery']"
Melt Burger Restaurant,"['Burgers', 'Street food']"
Mango Talaat,"['Juices', 'Desserts', 'Beverages']"
Kebabco Restaurant,"['Qatari', 'Mandi', 'Grills']"
Food House Restaurant,['Indian']
Curiocity Play Cafe,"['Sandwiches', 'International', 'Cafe']"
New Hameel Restaurant,['Indian']
Crafter,"['Italian', 'Sandwiches', 'Desserts']"
Al Zarka Premium Restarant,"['Breakfast', 'Burgers', 'Pasta']"
Al Bajrawiyya Restaurant,['Arabic']
Regency Fast Food,"['Egyptian', 'Beverages', 'Sandwiches']"
Al Mohyt Hypermarket,"['Grocery', 'Supermarket']"
Al Sompok Banquets Food Popular Kitchen,"['Qatari', 'Salad', 'Biryani']"
Al Sidra Fruits & Vegetables,"['Specialty Store', 'Supermarket', 'Fruits & Vegetables', 'Grocery']"
Churro Mia Cafe,"['Churros', 'Spanish', 'Street food']"
Kabab Aldeera Restaurant,"['Kebab', 'Grills', 'Sandwiches']"
BiBo Doha Restaurant,"['Fish & chips', 'Spanish', 'Seafood']"
Shobbak Restaurant,['Arabic']
Khan Farouk Tarab Café,"['Fast Food', 'Breakfast', 'Sandwiches']"
Laura Cafe,"['Juices', 'Coffee', 'Breakfast']"
Alkhair Fish restaurant,"['Biryani', 'Grills', 'Seafood']"
Falafel Al Khalili,"['Falafel', 'Breakfast']"
Restaurant And Pastries Shawarmamix,"['Shawarma', 'Pastries', 'Doner']"
360 Pizza,['Pizza']
ASM Resturant,"['Curry', 'Indian', 'Cafeteria']"
Eatalian,"['Italian', 'Pizza', 'Pasta']"
Alfarih Bakery,"['Bakery', 'Lebanese', 'Arabic']"
Samsung by RP Tech,['Electronics']
Baker St.,"['Cafe', 'Desserts', 'Beverages']"
New Pioniya Flower and Chocolate,['Flowers']
Flat 77 Cafe,"['Cafe', 'Desserts', 'Coffee']"
Pick Up Restaurant,['International']
Al Manqal Kitchen Feast,['Iranian']
Crush Burger,"['Burgers', 'Sandwiches', 'American']"
Meesh Cafe,"['Coffee', 'Cafe', 'Sandwiches']"
Triple A Cafe,"['Cafe', 'Desserts', 'Breakfast']"
Baba Chai,"['International', 'Burgers', 'Desserts']"
Brisket House Restaurant,"['Qatari', 'BBQ', 'Grills']"
The Empanada House,"['International', 'Bakery', 'Pies']"
Almuneesh,"['Beverages', 'Ice Cream', 'Desserts']"
Yogurtini,"['Frozen Yogurt', 'Desserts']"
Ministry Of Chicken,"['Burgers', 'Chicken', 'Wings']"
Hyderabadi Daster Restaurant,"['Breakfast', 'Indian']"
Corto Cafe,"['Cafe', 'Desserts', 'Ice Cream']"
AL Dayeen Bakery,"['Breakfast', 'Pizza']"
Offside Juice,"['Desserts', 'Cakes', 'Cafe']"
Al Shayeb Restaurant,['Shawarma']
Location Coffee,"['Ice cream', 'Desserts']"
Spolito Restaurant,"['Italian', 'Pizza', 'Fast Food']"
Alnar Restaurant,"['Lebanese', 'Pizza', 'Sandwiches']"
Something Italian,"['Pasta', 'Italian', 'Healthy']"
His Majesty The Coffee Cafe,"['Cafe', 'Beverages', 'Coffee']"
Eataliani,"['Pizza', 'Pasta', 'Salad']"
Eggspectation,"['Wraps', 'American', 'Breakfast']"
So Souffle Bakery,"['Cafe', 'Waffles']"
Egg Squared,"['Sandwiches', 'Desserts', 'Breakfast']"
Mariposa,"['International', 'Beverages', 'Desserts']"
Belgravia,"['Burgers', 'Desserts', 'International']"
Ramen Street,"['Ramen', 'Soup']"
Hamba,"['American', 'Burgers', 'Fast Food']"
Panama Coffee,"['Coffee', 'Cafe', 'Cakes']"
Al Watan Kitchen,"['Qatari', 'Mandi', 'Grills']"
Under 500,"['Healthy', 'Beverages', 'Breakfast']"
Thunder Shrimp,"['American', 'Burgers', 'Seafood']"
AM Meals,['Arabic']
Baaya,"['Lebanese', 'Fast Food', 'Breakfast']"
Zengo Restaurant,"['Sushi', 'Seafood', 'Japanese']"
Amorino Gelato,"['Ice Cream', 'Desserts', 'Italian']"
Wukair Fresh Poultry,['Poultry']
Zool Lounge Cafe,"['Cafe', 'Beverages', 'Pancakes']"
Mashaeer Perfumes,['Convenience Store']
Seashell Restaurant,"['Burgers', 'Fast Food', 'Milkshakes']"
